,Roofline,Rank-1,Rank-2,Rank-3,Rank-4,Rank-5,Rank-6,Rank-7,Rank-8,Rank-9,Rank-10,Rank-11,Rank-12,Rank-13,Rank-14,Rank-15,Rank-16,Rank-17,Rank-18,Rank-19,Rank-20,Rank-21,Rank-22,Rank-23,Rank-24,Rank-25,Rank-26,Rank-27,Rank-28,Rank-29,Rank-30,Rank-31,Rank-32,Rank-33,Rank-34,Rank-35,Rank-36,Rank-37,Rank-38,Rank-39,Rank-40,Rank-41,Rank-42,Rank-43,Rank-44,Rank-45,Rank-46,Rank-47,Rank-48,Rank-49,Rank-50,Rank-51,Rank-52,Rank-53,Rank-54,Rank-55,Rank-56,Rank-57,Rank-58,Rank-59,Rank-60,Rank-61,Rank-62,Rank-63,Rank-64,Rank-65,Rank-66,Rank-67,Rank-68,Rank-69,Rank-70
Op.HELMHOLTZ.2D.P5,0.0027803151515151513,0.002950074126475877,0.002947955234782994,0.0036344335556030274,0.0029967875263472617,0.0029545104588159727,0.002954835447857931,0.003293814468383789,0.0030104410125653324,0.002898342293504018,0.0029488232248129926,0.003021239826796874,0.0029238591879064083,0.0028987867436867697,0.0029465138512603383,0.0029806529896931676,0.0029976433707333064,0.0029362256029016862,0.002996661217981824,0.0029480362580393818,0.003091436767578125,0.002944969681412265,0.0029007032601733387,0.0031200607299804685,0.003012616142712438,0.002957785496581582,0.0029273750602029094,0.002998973068097762,0.0029719377657417565,0.0030138400788632656,0.0029296226844838496,0.00301059327730597,0.0029710453651714853,0.0034031278610229493,0.0029115049279435042,0.002961272554912395,0.002906744353704406,0.0028728160858154297,0.002924687418689941,0.0032902881622314454,0.002906415940834027,0.003005433803383929,0.0030124467154494174,0.0030128693467057145,0.0031281999588012696,0.002912074368158501,0.0033595537185668947,0.0029410033417273463,0.0029582136361715737,0.0031736127853393553,0.0031344319343566893,0.003629395294189453,0.0030007446416543196,0.0029360759244297582,0.0029808657242064167,0.00306694393157959,0.0037972095489501954,0.003020147228240967,0.0029532095909118655,0.0029314761488696923,0.0034768798828124997,0.0032699775695800783,0.0033480895996093754,0.0029627803080352856,0.0030882144927978517,0.0029813488006591796,0.003568979263305664,0.002956842195277782,0.0029217677780582927,0.003009944350772499,0.0031318655967712402
Op.HELMHOLTZ.2D.P6,0.004893354666666667,0.005877529525756836,0.005273640024106721,0.005138321740249076,0.0052081684420979815,0.007690207672119141,0.005099646519604699,0.008687014770507812,0.005276891072604038,0.005105110752168447,0.005139880386898656,0.005123782348632813,0.005209850922803272,0.005988768005371094,0.005137157145048938,0.005183012743834576,0.005171559525556071,0.005115641407282991,0.005303812374973253,0.005132533132378478,0.005232009055665067,0.005606828880310059,0.005244630444238116,0.005098513385566984,0.0057182544708251955,0.005144143925678805,0.006039039993286133,0.006715062713623047,0.005316255950927735,0.005208902668973788,0.005970095825195313,0.005222892349918323,0.005123388904644282,0.005057625579833984,0.005298862893984399,0.005159933605061349,0.005142421771674258,0.0051402519948501695,0.005245363291794937,0.005140804368516283,0.005267260997958445,0.0052363776269856626,0.005224047730585572,0.005196539491548432,0.005838166236877442,0.005292948189977264,0.005738699150085449,0.00522639122830553,0.0053187942329504375,0.005352604675292969,0.006502647781372071,0.005152118645525328,0.0051288991740862785,0.0052869280381279095,0.005160942132090941,0.0051355248416798255,0.005101106763823975,0.005150113487243653,0.005349609756469727,0.00513063836669238,0.005222562779190158,0.005906918334960937,0.005101561915741389,0.005102775767298247,0.005204882060578233,0.005843643188476562,0.0051378816604614255,0.005150152272343034,0.00543713607788086,0.005115609981414157,0.00521098569929889
Op.HELMHOLTZ.2D.P7,0.008007307636363637,0.0084459680527529,0.008593772724136292,0.008422484839274793,0.008492866996769832,0.008668226948743104,0.00855796824560112,0.0086757795709354,0.008527060282998575,0.00854439475346191,0.00854614646345289,0.008487244201425386,0.008657413354314475,0.008364027064112399,0.008452215187937212,0.008402641373241511,0.008376965978141816,0.008488316764170167,0.008688402557205962,0.008442435195817341,0.008493464776478245,0.008401874016747501,0.008506770601651241,0.00840635950765151,0.00834198462492972,0.008572930815829473,0.008639355473701218,0.008557860547623735,0.008427662594677298,0.008540498132044144,0.00848649589248691,0.00865566602221899,0.008437227042876956,0.00859888240314137,0.008632055200241222,0.008388849279782102,0.008601993560791017,0.008495127480098667,0.008524034998597736,0.008376257044088445,0.008671167940479833,0.008447897794074814,0.008581226118168101,0.008637719594546534,0.008455518201814468,0.008568429418762784,0.008580522276926586,0.008360565693871582,0.008628825232962963,0.010091664123535158,0.008514001887799109,0.008694517726529703,0.008642209980926185,0.008780441284179688,0.008381659809329804,0.008414839120197156,0.008497860036999058,0.008620221451005099,0.008497531022735252,0.00869900122884793,0.008441898733861935,0.008440561424510145,0.008465800124696662,0.00847824401597397,0.008675788813372401,0.008611339369001964,0.008491536468137805,0.008556941641578227,0.008343718618553828,0.008367531417791941,0.008646450526102314
Op.HELMHOLTZ.2D.P8,0.0131072,0.014640643310546875,0.013890654828058627,0.013828368730312509,0.01457947235107422,0.014162876196859134,0.02324773406982422,0.014055920883299225,0.017252770996093753,0.013816880380300359,0.013709824612281126,0.021032009887695314,0.014038369153089184,0.014100468767655194,0.013755472298744133,0.013893586628525967,0.013957735004505024,0.022058435058593753,0.014090036385991671,0.01384986572265625,0.014202091282610988,0.014235882601414701,0.013896540050338649,0.014129552062671068,0.013667266554401373,0.02020259552001953,0.014180691243848324,0.013972316195694147,0.014006615306328409,0.014104494094295572,0.01379777550429732,0.013859080177888703,0.014092521667480469,0.013811150073679243,0.014195846182347567,0.017347314453125002,0.014031756105355564,0.013932071667531404,0.01435061798095703,0.013987446129980418,0.014221841021407331,0.014127774947113063,0.013684680004002445,0.021227273559570315,0.014146962271194621,0.013738021174556359,0.013755272997213693,0.01830347137451172,0.014008630877924201,0.013963566831513287,0.01375419640434973,0.013837436782656665,0.015546386718750001,0.013746728759493586,0.013792640969222131,0.013831254277946299,0.01370302157094243,0.013754886154654197,0.014136896060751322,0.02215887603759766,0.019539337158203125,0.014077900695800782,0.013798084277982462,0.014193464855943782,0.017466204833984374,0.013987962558925326,0.014005362863206706,0.013661692810058593,0.014122818120823936,0.013688750060329385,0.014188489655629462
Op.ELASTICITY.2D.P1,3.0122734933333335e-05,0.00014326399564743041,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Op.ELASTICITY.2D.P2,9.572276906666668e-05,0.0004990848064422607,0.00046621122360229495,0.0004343008041381836,0.0004454751968383789,0.00043633599281311036,0.00046062400341033937,0.0005313087940216065,0.00046632962226867677,0.0005626512050628662,0.00043334078788757327,0.00048323841094970703,0.00046042561531066894,0.0006077983856201172,0.0005068575859069824,0.00046106557846069333,0.0005294496059417725,0.0004663616180419922,0.0004962159872055054,0.0004476255893707275,0.0004326575994491577,0.0005326303958892823,0.00046546239852905273,0.00043719677925109865,0.00046075360774993897,0.00046047840118408205,0.0004855008125305176,0.0004308576107025147,0.0005577903985977173,0.0005335376024246216,0.00046148481369018556,0.0005278671979904175,0.0006016096115112305,0.0005139167785644531,0.0005514991998672486,0.0005729119777679444,0.000637398386001587,0.0005103087902069091,0.0005505167961120606,0.0005726463794708252,0.000643937611579895,0.0004477168083190918,0.00044808001518249513,0.0004622623920440674,0.0004973104000091553,0.00045016322135925293,0.00045038080215454104,0.00046299519538879397,0.0005008128166198731,0.0005570736169815063,0.0005882239818572999,0.0006049376010894775,0.0006486783981323242,0.0005637408018112183,0.0005931583881378174,0.0006041887998580932,0.000654911994934082,0.0004984511852264404,0.00043196318149566653,0.0005380719900131226,0.00046519999504089356,0.00042978878021240235,0.0005507280111312865,0.0006137631893157959,0.0005212784051895141,0.0005049056053161621,0.00043749117851257324,0.000542086410522461,0.0004656383991241455,0.0005569743871688843,0.0004313872098922729
Op.ELASTICITY.2D.P3,0.00021183353535353535,0.0008915583610534667,0.000983455991744995,0.0008356544017791748,0.0008819327831268311,0.0009545951843261719,0.0008661856174468994,0.0009271536350250244,0.0009657040119171143,0.0009903903961181642,0.0008570112228393556,0.0008595040321350098,0.0009093631744384766,0.0009189248085021973,0.00095665283203125,0.0010286960124969483,0.0008835728168487549,0.0008976367950439453,0.0008496223926544189,0.0008458879947662353,0.0009424799919128419,0.0009929823875427246,0.0010033999919891357,0.0009388319969177246,0.0009296688079833985,0.0009961983680725098,0.0009346783638000489,0.0010427023887634277,0.0009789440155029297,0.0009726112365722656,0.0008916607856750488,0.0008837584018707276,0.0009897600173950196,0.0010301376342773437,0.0009337887763977051,0.0009643375873565675,0.0010761247634887697,0.0009004063606262207,0.0008949392318725587,0.0009951999664306642,0.0009716959953308106,0.0009381312370300293,0.001029652786254883,0.001014812755584717,0.0008929887771606446,0.0008823679924011231,0.0009032959938049316,0.00098372802734375,0.0008392928123474122,0.0009452559947967529,0.0009227807998657227,0.0009432512283325195,0.0008625423908233643,0.0008566399574279786,0.0009720735549926758,0.000856112003326416,0.0008900223731994628,0.0009413824081420898,0.0009388447761535645,0.0009746463775634766,0.0009283487796783447,0.0008869215965270996,0.0008461055755615235,0.000840390396118164,0.0010057695865631103,0.0009144656181335449,0.0008862175941467286,0.0009959424018859864,0.0009249664306640625,0.0010201856136322022,0.0009190752029418945
Op.ELASTICITY.2D.P4,0.0006355006060606061,0.0014789904117584228,0.001364735984802246,0.002057619285583496,0.0016148591995239258,0.001749051284790039,0.002243379211425781,0.0022059103965759276,0.0017706911087036132,0.002158880043029785,0.00178930082321167,0.0021569120407104493,0.0017390224456787107,0.0021708831787109377,0.0017685087203979492,0.0014682656288146972,0.002011664009094238,0.001598095989227295,0.0016821311950683594,0.0016813039779663085,0.0016213375091552735,0.0017154176712036134,0.001744838333129883,0.002065888023376465,0.0016802415847778321,0.001672020721435547,0.002014697551727295,0.0023103760719299315,0.0024320367813110352,0.0015616703987121584,0.002093704032897949,0.001932256031036377,0.001532265567779541,0.002115359973907471,0.0016933135986328125,0.0024428159713745117,0.001726588821411133,0.001731825542449951,0.002049190330505371,0.00215596809387207,0.002083268737792969,0.0025088191986083986,0.0017117696762084962,0.0018691824913024903,0.0025391263961791993,0.002127614402770996,0.0024656000137329103,0.0022446847915649415,0.0019699552536010744,0.001672771167755127,0.0020278304100036625,0.0014869791984558106,0.0013688544273376465,0.0016998239517211915,0.0021593471527099613,0.002131782341003418,0.0021154128074645996,0.0017322879791259766,0.00183756160736084,0.002192739200592041,0.0016889215469360352,0.001589628791809082,0.0017419040679931641,0.00140098876953125,0.0018871456146240236,0.002070672035217285,0.0015936127662658692,0.0016280688285827637,0.001615278434753418,0.002390953540802002,0.0014902720451354982
Op.ELASTICITY.2D.P5,0.001186267797979798,0.002204592037200928,0.0023588512420654297,0.0034153966903686522,0.0024036639213562013,0.002653883171081543,0.003048995208740235,0.0030107647895812988,0.0027463359832763674,0.002399187183380127,0.0029065216064453124,0.002848643207550049,0.0024580511093139647,0.0024622463226318357,0.0024322272300720217,0.002837407970428467,0.002426511955261231,0.0023351232528686524,0.002814700794219971,0.003125580787658691,0.00291049919128418,0.002937494468688965,0.003485084915161133,0.002603286361694336,0.002979918384552002,0.0020709487915039062,0.003032614326477051,0.0031611328125,0.0031337471961975097,0.003336539268493652,0.002768911933898926,0.002990225601196289,0.0034665374755859374,0.0033107200622558594,0.0026195552825927734,0.0035600734710693363,0.003106656074523926,0.0032189504623413084,0.0033852191925048828,0.0034298288345336915,0.0031859599113464357,0.0038508848190307618,0.0033557167053222658,0.0033531936645507816,0.0032809631347656253,0.0033222015380859372,0.003710396957397461,0.002666428852081299,0.0027217344284057618,0.0033514528274536134,0.003674550437927246,0.00346146240234375,0.0034654399871826176,0.0028444512367248537,0.0032548927307128905,0.0036427471160888673,0.002770540809631348,0.002931958389282227,0.003710784149169922,0.00396624641418457,0.0034015377044677737,0.0025424976348876953,0.0033616783142089842,0.0029360063552856443,0.003097747230529785,0.0022711551666259764,0.0021912976264953617,0.0022379711151123047,0.0033586801528930664,0.0026737696647644044,0.0029717280387878417
Op.ELASTICITY.2D.P6,0.002471391245791246,0.005231745719909668,0.0048473567962646485,0.004694638442993164,0.00461962890625,0.004890771102905274,0.0052733726501464845,0.005157163238525391,0.005347404861450196,0.004539244842529297,0.005650412750244141,0.00493045768737793,0.0052367456436157225,0.005747368049621582,0.005029737663269043,0.00576488971710205,0.0061449665069580085,0.006160406494140625,0.005850254440307618,0.005332905578613281,0.004828819274902344,0.005359600067138672,0.004944147109985352,0.004659478378295898,0.0047431262969970705,0.004580171203613281,0.005342502212524414,0.0052266368865966795,0.005418799972534179,0.004995788955688477,0.005749881553649902,0.00530428466796875,0.0058213550567626955,0.0058296848297119145,0.0050907455444335935,0.00627986068725586,0.0059045375823974615,0.006292657661437989,0.00539510726928711,0.004277228927612305,0.004059030532836914,0.0047940673828125,0.005022790336608887,0.004861532974243164,0.00457612476348877,0.0047491744995117186,0.004767430496215821,0.005097662353515625,0.00528048324584961,0.004382463836669922,0.0046691488265991204,0.005134288024902343,0.0049195617675781254,0.004833119964599609,0.005539968109130859,0.0047589935302734376,0.005402412796020508,0.004899945449829102,0.0050478767395019525,0.005443363189697265,0.004357648086547852,0.004108748626708985,0.004754777526855469,0.004868492889404297,0.0045797536849975585,0.004638603210449219,0.0049320766448974615,0.005356857681274415,0.004831919860839844,0.004448121643066406,0.005196537590026855
Op.ELASTICITY.2D.P7,0.004194304,0.007112572479248047,0.010817692565917969,0.009319878387451172,0.008839366149902344,0.00895031967163086,0.007326889801025391,0.007490473937988282,0.007784982299804687,0.006524795150756836,0.007571949005126953,0.007375929260253907,0.008265760040283203,0.006569009780883789,0.007326445007324219,0.007823766326904296,0.0070433212280273435,0.006303615951538086,0.006424776077270508,0.006762944030761719,0.006700396728515625,0.006770451354980469,0.007570829010009766,0.0071154815673828125,0.008717244720458985,0.007902550506591798,0.006760499572753906,0.00783900146484375,0.007873411560058594,0.008469522857666016,0.007775759887695313,0.006965859222412109,0.007139004516601563,0.0070729698181152345,0.00786743392944336,0.007516336059570312,0.006572467041015625,0.006532198333740235,0.007056745910644532,0.007745855712890625,0.00684343032836914,0.007321414184570313,0.007579116821289062,0.007057469177246094,0.008542620849609375,0.007584297943115235,0.006877645111083984,0.008133923339843752,0.007488829040527344,0.007590150451660156,0.00719268798828125,0.008024521636962892,0.00731539535522461,0.007488678741455078,0.00775934066772461,0.009004166412353517,0.0077737762451171874,0.008127922821044922,0.008022354888916016,0.009257052612304688,0.00780393295288086,0.00785164794921875,0.01060621795654297,0.011029923248291017,0.012008924865722657,0.010373996734619141,0.010115238189697265,0.012902896118164062,0.010478508758544922,0.009299791717529298,0.00835986557006836
Op.ELASTICITY.2D.P8,0.006672756363636364,0.016328233337402347,0.018337603759765626,0.016091961669921877,0.012738179016113281,0.020973190307617188,0.017357948303222657,0.01723020782470703,0.012629753875732423,0.015411946105957032,0.013416726684570312,0.015839610290527342,0.0173747802734375,0.021445785522460938,0.015535542297363283,0.016522434997558594,0.017069900512695312,0.018295497131347656,0.014825698852539064,0.01542969207763672,0.040134170532226565,0.03959086608886719,0.014805503845214844,0.038110675048828126,0.01861243133544922,0.015932147216796876,0.015140722656250001,0.01620879364013672,0.011653359985351563,0.014192681884765626,0.01608550720214844,0.012063526153564453,0.03825206298828125,0.02063872375488281,0.0217457763671875,0.016604444885253904,0.014010966491699217,0.014867277526855469,0.013556480407714844,0.012377155303955079,0.04298267211914063,0.012205443572998046,0.011523878479003907,0.015014668273925781,0.04419709167480469,0.013795765686035157,0.042431512451171875,0.011313270568847657,0.015488156127929689,0.012987802124023437,0.04241442260742188,0.011468534088134766,0.014657693481445312,0.019556723022460937,0.012162992095947265,0.03805286254882812,0.014660940551757814,0.011649910736083985,0.011718112182617186,0.011830368041992188,0.042840475463867184,0.019039952087402345,0.013929440307617188,0.013356524658203124,0.012075148773193359,0.01413107147216797,0.01200311050415039,0.014777194213867187,0.010917298889160156,0.02094720001220703,0.01688889923095703
Op.HYPERELASTICITY.2D.P1,3.560543573333334e-05,0.00014748159646987916,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Op.HYPERELASTICITY.2D.P2,0.00018699605333333334,0.0005666368007659912,0.0006322336196899415,0.0007823855876922608,0.0006085728168487549,0.0009426912307739259,0.0007427775859832764,0.000719811201095581,0.0007037407875061035,0.000698144006729126,0.0007109792232513428,0.0007088320016860962,0.0009169072151184081,0.0006576799869537353,0.0007702368021011353,0.0007261168003082275,0.0007281008005142212,0.0007256335973739624,0.0006589104175567627,0.000915838384628296,0.0009552191734313965,0.0005971440076828003,0.000620359992980957,0.0007811359882354736,0.0005513055801391602,0.0006904128074645997,0.0009076800346374512,0.0006680079936981201,0.0007047375917434692,0.0007098944187164306,0.0006593376159667968,0.0007177007913589478,0.000929531192779541,0.0009551456451416016,0.000649564790725708,0.0006880800008773804,0.0007273120164871216,0.0006598975896835327,0.0007328447818756103,0.0007279151916503906,0.0009449791908264161,0.0008196784019470215,0.0009453439712524415,0.0009531999588012696,0.00105513916015625,0.0008560256004333497,0.0008259599685668946,0.0009608639717102051,0.0009557184219360352,0.0010711103916168211,0.0008633584022521973,0.0005922815799713134,0.0007389871835708618,0.0007582880020141602,0.0007955423831939697,0.0006966192007064819,0.00059683837890625,0.0007490927934646607,0.0007632768154144287,0.0007024543762207032,0.0008027071952819825,0.0009535615921020509,0.0010919247627258302,0.0011508064270019532,0.001180016040802002,0.0011480607986450197,0.0009651936054229737,0.0011057791709899903,0.0011648896217346192,0.001185763168334961,0.0011618464469909668
Op.HYPERELASTICITY.2D.P3,0.00066387968,0.001898124885559082,0.0036087776184082036,0.0016581407546997072,0.0019695199966430666,0.002109326362609863,0.0020228528022766114,0.0023048480033874513,0.0022734208106994632,0.002229327964782715,0.003766806411743164,0.0038096801757812504,0.002243033599853516,0.0025799264907836916,0.003856753730773926,0.002510331153869629,0.0025550960540771483,0.002302689647674561,0.0021140160560607912,0.0021503904342651367,0.0024926143646240234,0.002370457649230957,0.004343139266967774,0.003616916847229004,0.003568044662475586,0.002381417560577393,0.0023714399337768557,0.0026141792297363284,0.0025586544036865235,0.0025824863433837894,0.002739401626586914,0.003618014335632324,0.003616422462463379,0.00244040641784668,0.004191731262207031,0.0026477072715759276,0.0026762448310852054,0.0023866448402404786,0.002567868804931641,0.005435145568847656,0.00250261116027832,0.0026530960083007813,0.002723833656311035,0.002823316764831543,0.004185851287841796,0.0026450736045837402,0.005619852638244629,0.0028048255920410155,0.0028985311508178714,0.003670611190795899,0.0018946720123291017,0.0016391679763793946,0.0019337151527404786,0.0019713407516479494,0.004068857574462891,0.002286803150177002,0.002126760005950928,0.002237292861938477,0.004118662261962891,0.002091364860534668,0.0020563167572021485,0.0023599647521972654,0.003845759963989258,0.00211583194732666,0.00423712158203125,0.002235647964477539,0.0023785375595092775,0.0025469712257385254,0.0041495742797851565,0.002515999984741211,0.002430073642730713
Op.HYPERELASTICITY.2D.P4,0.0018001646933333334,0.009506435394287109,0.008706246185302736,0.009332825469970704,0.005338371276855469,0.00846492156982422,0.005925011062622071,0.007620902252197266,0.0058069025039672855,0.0069807006835937505,0.007668563079833985,0.00502391357421875,0.008385852813720703,0.006205887985229493,0.006426375961303712,0.008302947235107421,0.005948275375366211,0.007950934600830078,0.00815572509765625,0.007487884521484375,0.00533045768737793,0.005386703872680664,0.006775065612792969,0.0056936048507690434,0.0062318176269531254,0.00909040298461914,0.008893718719482422,0.008208112335205077,0.00920018539428711,0.00892559356689453,0.008887958526611329,0.010608598327636718,0.009485584259033203,0.009119225311279297,0.011332070159912111,0.009538211059570312,0.009581382751464845,0.009819286346435547,0.010232899475097658,0.010278070068359376,0.00972396469116211,0.0094133056640625,0.011155133056640626,0.00919509735107422,0.009919868469238282,0.009843920135498048,0.00939376983642578,0.009806025695800781,0.011765238189697266,0.010563958740234376,0.010044876861572266,0.010480242919921874,0.00550445442199707,0.005522652816772462,0.006247766494750976,0.00564139518737793,0.00481379508972168,0.00583614559173584,0.00546968002319336,0.006492111968994141,0.005029916954040528,0.005616867256164551,0.00580265121459961,0.006258649635314942,0.006399184036254883,0.00947894744873047,0.008517362976074219,0.009316754913330078,0.008337657928466797,0.007712009429931641,0.009109120178222657
Op.HYPERELASTICITY.2D.P5,0.004077795555555555,0.018278175354003907,0.011742201232910157,0.011728896331787109,0.022361541748046877,0.013517961120605469,0.01729545593261719,0.01571939239501953,0.016958023071289064,0.010710259246826172,0.01026778564453125,0.01249169616699219,0.015691267395019533,0.014602365112304687,0.011388505554199218,0.01181707534790039,0.011721891021728515,0.017075343322753907,0.018455567932128908,0.017092662048339844,0.016721559143066406,0.011604140472412108,0.015018272399902345,0.012856361389160156,0.013682521057128905,0.013951744079589844,0.01905939178466797,0.012168243408203125,0.01340707244873047,0.018288426208496095,0.014176608276367186,0.01880938873291016,0.016208201599121095,0.014405433654785157,0.01867425537109375,0.020720239257812502,0.015857551574707033,0.011148847961425783,0.012297948455810547,0.012179347229003906,0.020212969970703126,0.021124620056152347,0.014013046264648438,0.02163086700439453,0.020671286010742185,0.023428099060058594,0.015304019165039063,0.013604847717285156,0.025137709045410156,0.01293124542236328,0.01687084503173828,0.012075225830078124,0.016297821044921876,0.017876486206054688,0.01776897888183594,0.017743315124511716,0.020527253723144533,0.01991664276123047,0.020044248962402342,0.019149034118652347,0.022668415832519533,0.021313897705078126,0.020469561767578123,0.02383632049560547,0.02202984619140625,0.021417884826660155,0.02342213439941406,0.02010417022705078,0.024481394958496095,0.01786117401123047,0.01931153259277344
Op.HYPERELASTICITY.2D.P6,0.007809596336700337,0.02812029724121094,0.07582330322265625,0.02344360046386719,0.04389866333007812,0.0275670166015625,0.0695726318359375,0.027087600708007812,0.02704275817871094,0.022322947692871093,0.16206112060546876,0.026266931152343753,0.2050566650390625,0.028809197998046876,0.07603547973632813,0.02266577301025391,0.025792687988281254,0.024240406799316407,0.036632754516601564,0.017759826660156252,0.034685229492187504,0.030482122802734376,0.025748724365234375,0.028543374633789066,0.16455677490234377,0.19618026123046875,0.05964139404296875,0.03449310913085937,0.025149539184570312,0.064348876953125,0.03762493591308594,0.07499503784179687,0.02366475830078125,0.025729754638671876,0.03332992248535156,0.029593353271484376,0.027515374755859377,0.017214515686035155,0.15162139892578125,0.016734576416015626,0.02560455627441406,0.06587419433593751,0.07492787475585938,0.026101171875,0.027855816650390625,0.1954842041015625,0.034901016235351565,0.11139649658203125,0.0278493896484375,0.030892361450195315,0.032555810546875,0.062415411376953125,0.170328271484375,0.037459051513671876,0.02664606628417969,0.0621465576171875,0.15054534912109374,0.027825900268554686,0.15715599365234373,0.020316712951660158,0.027122222900390625,0.0285564208984375,0.019676454162597657,0.1272009033203125,0.020870742797851564,0.025152691650390625,0.031236068725585937,0.02209423065185547,0.016296298217773435,0.022893875122070313,0.03662308044433594
Op.HYPERELASTICITY.2D.P7,0.014235213575757575,0.04258780517578125,0.043873559570312505,0.04528908081054688,0.041460150146484374,0.04829618530273437,0.06177941284179688,0.04690993041992188,0.04548695373535156,0.038663293457031254,0.04274905090332031,0.045960028076171874,0.03950867309570313,0.07178521728515626,0.05042794189453125,0.05100621948242188,0.047450817871093745,0.14143167724609376,0.13633767089843749,0.04348824768066406,0.1459554443359375,0.062493151855468755,0.053312774658203124,0.05388615112304687,0.04976993103027344,0.05607635498046875,0.05700256958007813,0.04394983825683594,0.045654568481445314,0.039185546875,0.03629215393066407,0.0633613037109375,0.051698248291015624,0.3643199462890625,0.10953907470703125,0.040565679931640626,0.04438886108398438,0.059843389892578126,0.04015654296875,0.25936965332031253,0.0422829345703125,0.057514190673828125,0.041105838012695316,0.1471190185546875,0.03594983825683594,0.042183679199218754,0.336253662109375,0.06252241821289063,0.04799451599121094,0.04812381896972656,0.04238705749511719,0.05518733520507813,0.1127828369140625,0.04043045959472656,0.41652939453125,0.02877572021484375,0.10147151489257814,0.04285916748046875,0.051854058837890626,0.06751574096679687,0.0473319091796875,0.04967466430664062,0.2771776611328125,0.029703204345703126,0.0415457763671875,0.04351486511230469,0.051311962890625,0.13979945068359376,0.03177083740234375,0.057697576904296874,0.05406409301757813
Op.HYPERELASTICITY.2D.P8,0.023831272727272725,0.0883704345703125,0.08075324707031249,0.104706201171875,0.09187107543945312,0.08139672241210937,0.076168408203125,0.09886491088867187,0.06936906738281251,0.07979442138671876,0.09011123657226562,0.07082803344726563,0.08715973510742188,0.07959301147460937,0.07465382690429688,0.09817960815429687,0.11460294189453125,0.10079539794921875,0.10027020874023439,0.09399043579101563,0.09979867553710937,0.113836328125,0.09749969482421875,0.08323080444335938,0.11562211914062501,0.10555511474609375,0.08522970581054688,0.09265214233398437,0.09159234619140626,0.086747705078125,0.054030816650390626,0.06488946533203126,0.04857253112792969,0.059648693847656246,0.045258874511718755,0.05509714965820312,0.07760770874023437,0.06714365844726562,0.0838120849609375,0.06248052978515625,0.06639591064453125,0.049050332641601566,0.0721795654296875,0.0696062744140625,0.06401183471679688,0.07038510131835937,0.08547882080078126,0.08042342529296874,0.06405565185546876,0.08699198608398437,0.07361388549804687,0.08569014282226563,0.04912002563476563,0.08128154296875001,0.06344767456054687,0.06590858764648438,0.05796538696289063,0.08086349487304688,0.08124033813476562,0.06730825805664063,0.05131055908203125,0.08420650024414063,0.10218323974609375,0.049047402954101565,0.07445321044921875,0.07963373413085938,0.07959868774414063,0.06694425659179687,0.07549300537109374,0.06506448974609376,0.09041519165039062
Op.MASS.3D.P1,9.082362828282828e-06,4.4188800454139716e-05,5.59008002281189e-05,7.906879782676697e-05,8.287680149078369e-05,8.010560274124146e-05,5.747519731521607e-05,9.14080023765564e-05,4.361279904842377e-05,9.56496000289917e-05,5.682880282402038e-05,4.5203199982643124e-05,8.15168023109436e-05,8.412479758262634e-05,5.676800012588501e-05,4.367679953575134e-05,7.954239845275879e-05,5.759040117263794e-05,9.703360199928284e-05,4.5835199952125547e-05,4.4089600443840025e-05,8.22816014289856e-05,5.7984000444412233e-05,8.085759878158569e-05,9.323520064353943e-05,8.152319788932801e-05,9.54464018344879e-05,9.253119826316833e-05,8.258879780769349e-05,9.653120040893556e-05,9.32703971862793e-05,7.840639948844911e-05,7.967039942741394e-05,8.089920282363892e-05,7.888000011444092e-05,8.146880269050598e-05,8.069120049476623e-05,9.203839898109437e-05,0.00010636160373687745,0.00010221120119094848,9.270399808883667e-05,0.00010351040363311767,0.0001080672025680542,5.590720176696777e-05,8.295680284500122e-05,9.06719982624054e-05,5.725439786911011e-05,5.6959998607635495e-05,9.501760005950929e-05,8.43231976032257e-05,5.6870400905609135e-05,9.65120017528534e-05,5.8326399326324466e-05,9.27295982837677e-05,5.792319774627685e-05,9.177280068397523e-05,0.00010720959901809694,0.00010330560207366943,0.00010157760381698608,7.730879783630371e-05,0.00011982719898223877,7.960640192031861e-05,8.085119724273682e-05,0.00011490559577941895,8.12991976737976e-05,8.976960182189942e-05,9.388160109519958e-05,8.287360072135926e-05,9.191359877586365e-05,9.576960206031799e-05,9.264320135116578e-05
